config_id,R_C_over_R_A,coupling_C,C_offset,projection_mode,projection_description,sigma_AC,sigma_BC,C_cell_count,C_cell_width,resolved_case_count,resolution_valid,clock_error,clock_valid,closure_valid,decomposition_valid,AB_dominant_valid,pair_sign_crossing,max_c_bias_ratio_to_f_AB,max_c_asymmetry_ratio_to_f_AB,f_ABC_common_mode_ratio,fit_valid_native,fit_valid_pair_tau_ABC,fit_valid_c_bias,fit_valid_c_asymmetry,fit_valid_common_mode_direct_control,alpha_native_AB_tau_ABC,alpha_pair_tau_ABC,alpha_pair_tau_AB,alpha_pair_tau_AC,alpha_pair_tau_BC,alpha_c_bias_tau_ABC,alpha_c_asymmetry_tau_ABC,alpha_common_mode_direct_control_tau_ABC,alpha_class_native_AB_tau_ABC,alpha_class_pair_tau_ABC,alpha_class_pair_tau_AB,alpha_class_pair_tau_AC,alpha_class_pair_tau_BC,alpha_class_c_bias_tau_ABC,alpha_class_c_asymmetry_tau_ABC,alpha_class_common_mode_direct_control_tau_ABC,tau_AB_alpha_delta_from_tau_ABC,tau_AC_alpha_delta_from_tau_ABC,tau_BC_alpha_delta_from_tau_ABC,log_rmse_pair_tau_ABC,inverse_term_injected,inverse_square_term_injected
Rc4_eps0.01_off-0.08_c_assists_ab,4.0,0.01,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,1.1459155902616465,0.09167324722093176,0.04,True,True,True,True,True,-1.0,-0.7783033729138342,-1.1578339817910621,-0.7783033729138342,-0.7783033729138341,-4.70244196366817e-16,-5.642930356401804e-16,-0.6644270828796447,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,0.0,1.1102230246251565e-16,0.0961166703239498,False,False
Rc4_eps0.01_off-0.08_a_opposes_b_assists,4.0,0.01,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.09167324722093176,1.1459155902616465,0.04,True,True,True,True,True,-1.0,-0.9574792262589592,-1.337009835136187,-0.9574792262589591,-0.9574792262589589,-5.642930356401804e-16,-4.70244196366817e-16,-0.7671322218852283,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772278,1.1102230246251565e-16,3.3306690738754696e-16,0.03156135159862535,False,False
Rc4_eps0.01_off-0.08_a_assists_b_opposes,4.0,0.01,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.09167324722093176,1.1459155902616465,0.04,True,True,True,True,True,-1.0,-1.0053629991981308,-1.3848936080753584,-1.005362999198131,-1.005362999198131,-5.642930356401804e-16,-4.70244196366817e-16,-0.7899617351528592,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722767,-2.220446049250313e-16,-2.220446049250313e-16,0.024605901613535455,False,False
Rc4_eps0.01_off0_c_opposes_ab,4.0,0.01,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,True,1.1459155902616465,0.0,0.04,True,True,True,False,True,-1.0,-1.4744348684544664,-1.853965477331694,-1.4744348684544664,-1.4744348684544664,-4.70244196366817e-16,0.0,-0.9803816642822683,proportional_like_alpha_minus1,other,area_like_alpha_minus2,other,other,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.37953060887722767,0.0,0.0,0.31288759917555947,False,False
Rc4_eps0.01_off0_c_assists_ab,4.0,0.01,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,1.1459155902616465,0.0,0.04,True,True,True,False,True,-1.0,-0.7783033729138342,-1.1578339817910621,-0.7783033729138342,-0.7783033729138342,-4.70244196366817e-16,0.0,-0.6644270828796448,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,unfit,other,-0.3795306088772279,0.0,0.0,0.09611667032394983,False,False
Rc4_eps0.01_off0_a_opposes_b_assists,4.0,0.01,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.0,1.1459155902616465,0.04,True,True,False,True,True,-1.0,-0.9803816642822683,-1.3599122731594964,-0.9803816642822683,-0.9803816642822683,0.0,-4.70244196366817e-16,-0.7783033729138342,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.3795306088772281,0.0,0.0,0.025450360266004574,False,False
Rc4_eps0.01_off0_a_assists_b_opposes,4.0,0.01,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.0,1.1459155902616465,0.04,True,True,False,True,True,-1.0,-0.9803816642822683,-1.3599122731594964,-0.9803816642822683,-0.9803816642822683,0.0,-4.70244196366817e-16,-0.7783033729138342,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.3795306088772281,0.0,0.0,0.025450360266004574,False,False
Rc4_eps0.01_off0.08_c_opposes_ab,4.0,0.01,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,True,1.1459155902616465,0.09167324722093176,0.04,True,True,True,True,True,-1.0,-1.4744348684544664,-1.853965477331694,-1.4744348684544664,-1.4744348684544664,-4.70244196366817e-16,-5.642930356401804e-16,-0.9803816642822683,proportional_like_alpha_minus1,other,area_like_alpha_minus2,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.37953060887722767,0.0,0.0,0.31288759917555947,False,False
Rc4_eps0.01_off0.08_c_assists_ab,4.0,0.01,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,1.1459155902616465,0.09167324722093176,0.04,True,True,True,True,True,-1.0,-0.7783033729138342,-1.1578339817910621,-0.7783033729138341,-0.7783033729138342,-4.70244196366817e-16,-5.642930356401804e-16,-0.6644270828796447,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,1.1102230246251565e-16,0.0,0.0961166703239498,False,False
Rc4_eps0.01_off0.08_a_opposes_b_assists,4.0,0.01,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.09167324722093176,1.1459155902616465,0.04,True,True,True,True,True,-1.0,-1.0053629991981308,-1.3848936080753584,-1.005362999198131,-1.005362999198131,-5.642930356401804e-16,-4.70244196366817e-16,-0.7899617351528592,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722767,-2.220446049250313e-16,-2.220446049250313e-16,0.024605901613535455,False,False
Rc4_eps0.01_off0.08_a_assists_b_opposes,4.0,0.01,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,False,0.09167324722093176,1.1459155902616465,0.04,True,True,True,True,True,-1.0,-0.9574792262589592,-1.337009835136187,-0.9574792262589589,-0.9574792262589591,-5.642930356401804e-16,-4.70244196366817e-16,-0.7671322218852283,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772278,3.3306690738754696e-16,1.1102230246251565e-16,0.03156135159862535,False,False
Rc4_eps0.02_off-0.08_c_opposes_ab,4.0,0.02,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,True,2.291831180523293,0.18334649444186352,0.08,True,True,True,True,True,-1.0000000000000002,-1.1813313042301374,-1.5608619131073653,-1.1813313042301374,-1.1813313042301374,-1.8809767854672683e-16,7.523907141869073e-16,-0.9803816642822681,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,0.8643997285563759,False,False
Rc4_eps0.02_off-0.08_c_assists_ab,4.0,0.02,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,2.291831180523293,0.18334649444186352,0.08,True,True,True,True,True,-1.0000000000000002,-0.664427082879645,-1.0439576917568725,-0.6644270828796447,-0.6644270828796448,-1.8809767854672683e-16,7.523907141869073e-16,-0.5278532356573286,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722745,3.3306690738754696e-16,2.220446049250313e-16,0.12218842358504324,False,False
Rc4_eps0.02_off-0.08_a_opposes_b_assists,4.0,0.02,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.18334649444186352,2.291831180523293,0.08,True,True,True,True,True,-1.0000000000000002,-0.9363340521308333,-1.3158646610080615,-0.9363340521308336,-0.9363340521308336,7.523907141869073e-16,-1.8809767854672683e-16,-0.6501298964175612,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772282,-3.3306690738754696e-16,-3.3306690738754696e-16,0.039245340250810744,False,False
Rc4_eps0.02_off-0.08_a_assists_b_opposes,4.0,0.02,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.18334649444186352,2.291831180523293,0.08,True,True,True,True,True,-1.0000000000000002,-1.0328454893339396,-1.4123760982111677,-1.0328454893339394,-1.0328454893339394,7.523907141869073e-16,-1.8809767854672683e-16,-0.6795897296044894,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772281,2.220446049250313e-16,2.220446049250313e-16,0.032217128052439814,False,False
Rc4_eps0.02_off0_c_opposes_ab,4.0,0.02,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,True,2.291831180523293,0.0,0.08,True,True,True,False,True,-1.0000000000000002,-1.1813313042301374,-1.5608619131073653,-1.1813313042301374,-1.1813313042301374,-1.8809767854672683e-16,0.0,-0.9803816642822681,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,0.8643997285563759,False,False
Rc4_eps0.02_off0_c_assists_ab,4.0,0.02,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,2.291831180523293,0.0,0.08,True,True,True,False,True,-1.0000000000000002,-0.664427082879645,-1.0439576917568725,-0.664427082879645,-0.664427082879645,-1.8809767854672683e-16,0.0,-0.5278532356573284,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,unfit,other,-0.37953060887722745,0.0,0.0,0.1221884235850433,False,False
Rc4_eps0.02_off0_a_opposes_b_assists,4.0,0.02,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.0,2.291831180523293,0.08,True,True,False,True,True,-1.0000000000000002,-0.9803816642822681,-1.3599122731594964,-0.9803816642822681,-0.9803816642822681,0.0,-1.8809767854672683e-16,-0.664427082879645,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.3795306088772282,0.0,0.0,0.025450360266004567,False,False
Rc4_eps0.02_off0_a_assists_b_opposes,4.0,0.02,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.0,2.291831180523293,0.08,True,True,False,True,True,-1.0000000000000002,-0.9803816642822681,-1.3599122731594964,-0.9803816642822681,-0.9803816642822681,0.0,-1.8809767854672683e-16,-0.664427082879645,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.3795306088772282,0.0,0.0,0.025450360266004567,False,False
Rc4_eps0.02_off0.08_c_opposes_ab,4.0,0.02,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,True,2.291831180523293,0.18334649444186352,0.08,True,True,True,True,True,-1.0000000000000002,-1.1813313042301374,-1.5608619131073653,-1.1813313042301374,-1.1813313042301374,-1.8809767854672683e-16,7.523907141869073e-16,-0.9803816642822681,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,0.8643997285563759,False,False
Rc4_eps0.02_off0.08_c_assists_ab,4.0,0.02,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,2.291831180523293,0.18334649444186352,0.08,True,True,True,True,True,-1.0000000000000002,-0.664427082879645,-1.0439576917568725,-0.6644270828796448,-0.6644270828796447,-1.8809767854672683e-16,7.523907141869073e-16,-0.5278532356573286,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722745,2.220446049250313e-16,3.3306690738754696e-16,0.12218842358504324,False,False
Rc4_eps0.02_off0.08_a_opposes_b_assists,4.0,0.02,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.18334649444186352,2.291831180523293,0.08,True,True,True,True,True,-1.0000000000000002,-1.0328454893339396,-1.4123760982111677,-1.0328454893339394,-1.0328454893339394,7.523907141869073e-16,-1.8809767854672683e-16,-0.6795897296044894,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772281,2.220446049250313e-16,2.220446049250313e-16,0.032217128052439814,False,False
Rc4_eps0.02_off0.08_a_assists_b_opposes,4.0,0.02,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.019625,True,True,True,False,False,0.18334649444186352,2.291831180523293,0.08,True,True,True,True,True,-1.0000000000000002,-0.9363340521308333,-1.3158646610080615,-0.9363340521308336,-0.9363340521308336,7.523907141869073e-16,-1.8809767854672683e-16,-0.6501298964175612,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772282,-3.3306690738754696e-16,-3.3306690738754696e-16,0.039245340250810744,False,False
Rc4_eps0.05_off-0.08_c_opposes_ab,4.0,0.05,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,True,5.729577951308232,0.4583662361046586,0.2,True,True,True,True,True,-1.0,-0.5037131871056537,-0.8832437959828817,-0.5037131871056537,-0.5037131871056539,-9.404883927336341e-17,-3.7619535709345366e-16,-0.9803816642822683,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.379530608877228,0.0,-2.220446049250313e-16,0.9166585464546776,False,False
Rc4_eps0.05_off-0.08_c_assists_ab,4.0,0.05,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,5.729577951308232,0.4583662361046586,0.2,True,True,True,True,True,-1.0,-0.48173530975953915,-0.861265918636767,-0.48173530975953915,-0.48173530975953915,-9.404883927336341e-17,-3.7619535709345366e-16,-0.342131527953337,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,0.0,0.0,0.1351888489267552,False,False
Rc4_eps0.05_off-0.08_a_opposes_b_assists,4.0,0.05,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.4583662361046586,5.729577951308232,0.2,True,True,True,True,True,-1.0,-0.8811760583879651,-1.2607066672651932,-0.8811760583879651,-0.8811760583879653,-3.7619535709345366e-16,-9.404883927336341e-17,-0.465816189809959,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772281,0.0,-2.220446049250313e-16,0.060986810934556844,False,False
Rc4_eps0.05_off-0.08_a_assists_b_opposes,4.0,0.05,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.4583662361046586,5.729577951308232,0.2,True,True,True,True,True,-1.0,-1.1372901516574037,-1.516820760534632,-1.1372901516574037,-1.1372901516574045,-3.7619535709345366e-16,-9.404883927336341e-17,-0.4989943219841502,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722834,0.0,-8.881784197001252e-16,0.09372304914715289,False,False
Rc4_eps0.05_off0_c_opposes_ab,4.0,0.05,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,True,5.729577951308232,0.0,0.2,True,True,True,False,True,-1.0,-0.5037131871056539,-0.8832437959828818,-0.5037131871056539,-0.5037131871056539,-9.404883927336341e-17,0.0,-0.9803816642822683,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,0.916658546454678,False,False
Rc4_eps0.05_off0_c_assists_ab,4.0,0.05,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,5.729577951308232,0.0,0.2,True,True,True,False,True,-1.0,-0.48173530975953915,-0.861265918636767,-0.48173530975953915,-0.48173530975953915,-9.404883927336341e-17,0.0,-0.342131527953337,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,unfit,other,-0.3795306088772279,0.0,0.0,0.1351888489267552,False,False
Rc4_eps0.05_off0_a_opposes_b_assists,4.0,0.05,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.0,5.729577951308232,0.2,True,True,False,True,True,-1.0,-0.9803816642822683,-1.359912273159496,-0.9803816642822683,-0.9803816642822683,0.0,-9.404883927336341e-17,-0.48173530975953915,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.37953060887722767,0.0,0.0,0.025450360266004567,False,False
Rc4_eps0.05_off0_a_assists_b_opposes,4.0,0.05,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.0,5.729577951308232,0.2,True,True,False,True,True,-1.0,-0.9803816642822683,-1.359912273159496,-0.9803816642822683,-0.9803816642822683,0.0,-9.404883927336341e-17,-0.48173530975953915,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.37953060887722767,0.0,0.0,0.025450360266004567,False,False
Rc4_eps0.05_off0.08_c_opposes_ab,4.0,0.05,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,True,5.729577951308232,0.4583662361046586,0.2,True,True,True,True,True,-1.0,-0.5037131871056537,-0.8832437959828817,-0.5037131871056539,-0.5037131871056537,-9.404883927336341e-17,-3.7619535709345366e-16,-0.9803816642822683,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.379530608877228,-2.220446049250313e-16,0.0,0.9166585464546776,False,False
Rc4_eps0.05_off0.08_c_assists_ab,4.0,0.05,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,5.729577951308232,0.4583662361046586,0.2,True,True,True,True,True,-1.0,-0.48173530975953915,-0.861265918636767,-0.48173530975953915,-0.48173530975953915,-9.404883927336341e-17,-3.7619535709345366e-16,-0.342131527953337,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,0.0,0.0,0.1351888489267552,False,False
Rc4_eps0.05_off0.08_a_opposes_b_assists,4.0,0.05,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.4583662361046586,5.729577951308232,0.2,True,True,True,True,True,-1.0,-1.1372901516574037,-1.516820760534632,-1.1372901516574045,-1.1372901516574037,-3.7619535709345366e-16,-9.404883927336341e-17,-0.4989943219841502,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.37953060887722834,-8.881784197001252e-16,0.0,0.09372304914715289,False,False
Rc4_eps0.05_off0.08_a_assists_b_opposes,4.0,0.05,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.025625000000000002,True,True,True,False,False,0.4583662361046586,5.729577951308232,0.2,True,True,True,True,True,-1.0,-0.8811760583879651,-1.2607066672651932,-0.8811760583879653,-0.8811760583879651,-3.7619535709345366e-16,-9.404883927336341e-17,-0.465816189809959,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772281,-2.220446049250313e-16,0.0,0.060986810934556844,False,False
Rc4_eps0.1_off-0.08_c_opposes_ab,4.0,0.1,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,True,11.459155902616464,0.9167324722093172,0.4,True,True,True,True,True,-0.9999999999999998,0.03899702209521612,-0.34053358678201173,0.03899702209521624,0.038997022095216216,-1.1756104909170427e-17,-4.70244196366817e-16,-0.9803816642822685,proportional_like_alpha_minus1,constant_like_alpha0,other,constant_like_alpha0,constant_like_alpha0,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.37953060887722784,1.1796119636642288e-16,9.71445146547012e-17,0.7789179432607807,False,False
Rc4_eps0.1_off-0.08_c_assists_ab,4.0,0.1,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,False,11.459155902616464,0.9167324722093172,0.4,True,True,True,True,True,-0.9999999999999998,-0.3421315279533371,-0.7216621368305651,-0.34213152795333696,-0.34213152795333707,-1.1756104909170427e-17,-4.70244196366817e-16,-0.22212101457059397,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.379530608877228,1.6653345369377348e-16,5.551115123125783e-17,0.12177340448483917,False,False
Rc4_eps0.1_off-0.08_a_opposes_b_assists,4.0,0.1,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,False,0.9167324722093172,11.459155902616464,0.4,True,True,True,True,True,-0.9999999999999998,-0.8084561183257847,-1.1879867272030125,-0.8084561183257847,-0.8084561183257849,-4.70244196366817e-16,-1.1756104909170427e-17,-0.3275504064507208,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772278,0.0,-2.220446049250313e-16,0.08689236982022538,False,False
Rc4_eps0.1_off-0.08_a_assists_b_opposes,4.0,0.1,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,False,0.9167324722093172,11.459155902616464,0.4,True,True,True,True,True,-0.9999999999999998,-1.5871922985185154,-1.9667229073957435,-1.5871922985185154,-1.5871922985185154,-4.70244196366817e-16,-1.1756104909170427e-17,-0.35821064418517734,proportional_like_alpha_minus1,other,area_like_alpha_minus2,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772281,0.0,0.0,0.5009652935266137,False,False
Rc4_eps0.1_off0_c_opposes_ab,4.0,0.1,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,True,11.459155902616464,0.0,0.4,True,True,True,False,True,-0.9999999999999998,0.03899702209521615,-0.3405335867820119,0.03899702209521615,0.03899702209521615,-1.1756104909170427e-17,0.0,-0.9803816642822683,proportional_like_alpha_minus1,constant_like_alpha0,other,constant_like_alpha0,constant_like_alpha0,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.37953060887722806,0.0,0.0,0.7789179432607807,False,False
Rc4_eps0.1_off0_c_assists_ab,4.0,0.1,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.035625000000000004,True,True,True,False,False,11.459155902616464,0.0,0.4,True,True,True,False,True,-0.9999999999999998,-0.3421315279533371,-0.7216621368305651,-0.3421315279533371,-0.3421315279533371,-1.1756104909170427e-17,0.0,-0.22212101457059397,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,unfit,other,-0.379530608877228,0.0,0.0,0.12177340448483917,False,False
